ID,brand,name,category,description,ingredients,price_rsd,shade
15742,AuraBeauty,CloudTint Cream Blush,lip gloss,Infused with nourishing ingredients for radiant look. Buildable coverage and comfortable wear all day.,"cetyl alcohol, water, vitamin e, glycerin, shea butter",7602,Light
15743,ProLuxe,LashLift Mascara,lip gloss,Moisturizing texture with natural finish. Matte effect that lasts all day.,"titanium dioxide, cetyl alcohol, tocopherol, hyaluronic acid, glycerin",3111,Beige
15744,MakeUpArt,NudeBloom Lip Gloss,lip gloss,High coverage and lightweight feel. Intense color payoff with easy blendability.,"tocopherol, niacinamide, silica, iron oxides, glycerin",3030,Beige
15745,Cosmetica,Velvet Touch Lipstick,lip gloss,High coverage and lightweight feel. Long-lasting formula with smooth application.,"dimethicone, panthenol, water, glycerin, titanium dioxide",7740,Light
15746,BeautyPro,Radiant Glow Blush,lip gloss,Buildable coverage and comfortable wear all day. Infused with nourishing ingredients for radiant look.,"cetearyl alcohol, dimethicone, vitamin e, panthenol, iron oxides",8062,5
15747,LuxeSkin,PureMatte Foundation,lip gloss,High coverage and lightweight feel. Intense color payoff with easy blendability.,"glycerin, tocopherol, vitamin e, mica, aloe vera extract",8758,Peach
15748,Glamora,SilkySmooth Mascara,lip gloss,Matte effect that lasts all day. High coverage and lightweight feel.,"niacinamide, water, iron oxides, cetyl alcohol, mica",4014,Nude
15749,ColorMuse,SoftBlend Eyeshadow,lip gloss,Intense color payoff with easy blendability. Buildable coverage and comfortable wear all day.,"titanium dioxide, tocopherol, shea butter, dimethicone, glycerin",5258,Light
15750,SkinTone,HydraWear Concealer,lip gloss,Matte effect that lasts all day. Infused with nourishing ingredients for radiant look.,"hyaluronic acid, titanium dioxide, niacinamide, dimethicone, tocopherol",7746,Peach
15751,FaceCraft,ShineLess Powder,lip gloss,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","dimethicone, tocopherol, water, iron oxides, shea butter",6352,Medium
15752,AuraBeauty,CloudTint Cream Blush,lip gloss,Matte effect that lasts all day. Infused with nourishing ingredients for radiant look.,"iron oxides, tocopherol, dimethicone, aloe vera extract, cetearyl alcohol",1360,4
15753,ProLuxe,LashLift Mascara,lip gloss,Moisturizing texture with natural finish. Long-lasting formula with smooth application.,"tocopherol, cetearyl alcohol, hyaluronic acid, niacinamide, silica",4015,Peach
15754,MakeUpArt,NudeBloom Lip Gloss,lip gloss,"Long-lasting formula with smooth application. Soft, creamy formula suitable for all skin types.","shea butter, mica, iron oxides, glycerin, cetyl alcohol",5296,4
15755,Cosmetica,Velvet Touch Lipstick,lip gloss,Infused with nourishing ingredients for radiant look. Long-lasting formula with smooth application.,"dimethicone, hyaluronic acid, mica, aloe vera extract, silica",5799,Nude
15756,BeautyPro,Radiant Glow Blush,lip gloss,Infused with nourishing ingredients for radiant look. Intense color payoff with easy blendability.,"niacinamide, aloe vera extract, cetyl alcohol, panthenol, vitamin e",1275,Rose
15757,LuxeSkin,PureMatte Foundation,lip gloss,Matte effect that lasts all day. Intense color payoff with easy blendability.,"water, mica, aloe vera extract, panthenol, shea butter",5893,Nude
15758,Glamora,SilkySmooth Mascara,lip gloss,Moisturizing texture with natural finish. Matte effect that lasts all day.,"glycerin, water, tocopherol, cetearyl alcohol, titanium dioxide",2454,Deep
15759,ColorMuse,SoftBlend Eyeshadow,lip gloss,Buildable coverage and comfortable wear all day. Intense color payoff with easy blendability.,"niacinamide, water, cetyl alcohol, shea butter, aloe vera extract",4197,Nude
15760,SkinTone,HydraWear Concealer,lip gloss,High coverage and lightweight feel. Buildable coverage and comfortable wear all day.,"tocopherol, mica, glycerin, water, silica",2465,4
15761,FaceCraft,ShineLess Powder,lip gloss,"Matte effect that lasts all day. Soft, creamy formula suitable for all skin types.","iron oxides, dimethicone, panthenol, cetearyl alcohol, niacinamide",2326,Nude
15762,AuraBeauty,CloudTint Cream Blush,lip gloss,Matte effect that lasts all day. Buildable coverage and comfortable wear all day.,"cetyl alcohol, water, mica, hyaluronic acid, panthenol",966,Peach
15763,ProLuxe,LashLift Mascara,lip gloss,High coverage and lightweight feel. Matte effect that lasts all day.,"vitamin e, silica, titanium dioxide, shea butter, panthenol",2302,2
15764,MakeUpArt,NudeBloom Lip Gloss,lip gloss,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","vitamin e, water, hyaluronic acid, mica, niacinamide",8778,Tan
15765,Cosmetica,Velvet Touch Lipstick,lip gloss,Moisturizing texture with natural finish. Long-lasting formula with smooth application.,"vitamin e, cetyl alcohol, panthenol, aloe vera extract, iron oxides",4216,2
15766,BeautyPro,Radiant Glow Blush,lip gloss,"Soft, creamy formula suitable for all skin types. Intense color payoff with easy blendability.","shea butter, mica, panthenol, titanium dioxide, dimethicone",3589,4
15767,LuxeSkin,PureMatte Foundation,lip gloss,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","vitamin e, titanium dioxide, cetearyl alcohol, aloe vera extract, tocopherol",6817,Rose
15768,Glamora,SilkySmooth Mascara,lip gloss,Infused with nourishing ingredients for radiant look. Moisturizing texture with natural finish.,"dimethicone, water, tocopherol, iron oxides, vitamin e",5992,Nude
15769,ColorMuse,SoftBlend Eyeshadow,lip gloss,"Long-lasting formula with smooth application. Soft, creamy formula suitable for all skin types.","tocopherol, cetearyl alcohol, titanium dioxide, cetyl alcohol, vitamin e",3979,Beige
15770,SkinTone,HydraWear Concealer,lip gloss,Long-lasting formula with smooth application. Moisturizing texture with natural finish.,"silica, tocopherol, mica, glycerin, iron oxides",7219,2
15771,FaceCraft,ShineLess Powder,lip gloss,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","glycerin, niacinamide, silica, cetyl alcohol, titanium dioxide",333,5
15772,AuraBeauty,CloudTint Cream Blush,lip gloss,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"iron oxides, silica, aloe vera extract, panthenol, dimethicone",2813,Light
15773,ProLuxe,LashLift Mascara,lip gloss,Buildable coverage and comfortable wear all day. Infused with nourishing ingredients for radiant look.,"water, hyaluronic acid, dimethicone, mica, cetearyl alcohol",4911,Deep
15774,MakeUpArt,NudeBloom Lip Gloss,lip gloss,Long-lasting formula with smooth application. Matte effect that lasts all day.,"water, tocopherol, silica, iron oxides, niacinamide",6163,Beige
15775,Cosmetica,Velvet Touch Lipstick,lip gloss,Moisturizing texture with natural finish. High coverage and lightweight feel.,"hyaluronic acid, niacinamide, glycerin, cetyl alcohol, vitamin e",5033,Pink
15776,BeautyPro,Radiant Glow Blush,lip gloss,"Soft, creamy formula suitable for all skin types. Long-lasting formula with smooth application.","hyaluronic acid, dimethicone, cetyl alcohol, shea butter, tocopherol",8102,5
15777,LuxeSkin,PureMatte Foundation,lip gloss,High coverage and lightweight feel. Moisturizing texture with natural finish.,"water, glycerin, titanium dioxide, iron oxides, vitamin e",880,Beige
15778,Glamora,SilkySmooth Mascara,lip gloss,Intense color payoff with easy blendability. Matte effect that lasts all day.,"niacinamide, cetyl alcohol, hyaluronic acid, silica, tocopherol",7052,Medium
15779,ColorMuse,SoftBlend Eyeshadow,lip gloss,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"glycerin, niacinamide, shea butter, water, mica",3548,4
15780,SkinTone,HydraWear Concealer,lip gloss,"Soft, creamy formula suitable for all skin types. Buildable coverage and comfortable wear all day.","cetearyl alcohol, cetyl alcohol, niacinamide, mica, tocopherol",5603,Peach
15781,FaceCraft,ShineLess Powder,lip gloss,Matte effect that lasts all day. Infused with nourishing ingredients for radiant look.,"glycerin, cetearyl alcohol, vitamin e, water, aloe vera extract",6976,2
15782,AuraBeauty,CloudTint Cream Blush,lip gloss,Moisturizing texture with natural finish. Buildable coverage and comfortable wear all day.,"mica, iron oxides, aloe vera extract, titanium dioxide, vitamin e",4014,Beige
15783,ProLuxe,LashLift Mascara,lip gloss,Buildable coverage and comfortable wear all day. Long-lasting formula with smooth application.,"tocopherol, dimethicone, shea butter, glycerin, water",6614,Deep
15784,MakeUpArt,NudeBloom Lip Gloss,lip gloss,"Long-lasting formula with smooth application. Soft, creamy formula suitable for all skin types.","titanium dioxide, silica, dimethicone, aloe vera extract, mica",3429,3
15785,Cosmetica,Velvet Touch Lipstick,lip gloss,Moisturizing texture with natural finish. Long-lasting formula with smooth application.,"hyaluronic acid, glycerin, panthenol, niacinamide, cetyl alcohol",7382,2
15786,BeautyPro,Radiant Glow Blush,lip gloss,Buildable coverage and comfortable wear all day. High coverage and lightweight feel.,"mica, cetyl alcohol, aloe vera extract, silica, dimethicone",892,4
15787,LuxeSkin,PureMatte Foundation,lip gloss,High coverage and lightweight feel. Infused with nourishing ingredients for radiant look.,"cetyl alcohol, mica, silica, glycerin, water",4770,2
15788,Glamora,SilkySmooth Mascara,lip gloss,Infused with nourishing ingredients for radiant look. Matte effect that lasts all day.,"silica, vitamin e, tocopherol, panthenol, dimethicone",741,4
15789,ColorMuse,SoftBlend Eyeshadow,lip gloss,Buildable coverage and comfortable wear all day. Long-lasting formula with smooth application.,"iron oxides, aloe vera extract, water, dimethicone, cetyl alcohol",323,Pink
15790,SkinTone,HydraWear Concealer,lip gloss,"Soft, creamy formula suitable for all skin types. Intense color payoff with easy blendability.","aloe vera extract, tocopherol, glycerin, niacinamide, water",1947,Medium
15791,FaceCraft,ShineLess Powder,lip gloss,Infused with nourishing ingredients for radiant look. Moisturizing texture with natural finish.,"dimethicone, panthenol, water, glycerin, iron oxides",2543,Medium
15792,AuraBeauty,CloudTint Cream Blush,lip gloss,Long-lasting formula with smooth application. Buildable coverage and comfortable wear all day.,"glycerin, vitamin e, aloe vera extract, cetyl alcohol, niacinamide",4464,Pink
15793,ProLuxe,LashLift Mascara,lip gloss,"Infused with nourishing ingredients for radiant look. Soft, creamy formula suitable for all skin types.","hyaluronic acid, glycerin, mica, tocopherol, panthenol",763,4
15794,MakeUpArt,NudeBloom Lip Gloss,lip gloss,Matte effect that lasts all day. Long-lasting formula with smooth application.,"tocopherol, cetearyl alcohol, dimethicone, panthenol, aloe vera extract",5512,3
15795,Cosmetica,Velvet Touch Lipstick,lip gloss,Moisturizing texture with natural finish. High coverage and lightweight feel.,"cetyl alcohol, mica, dimethicone, silica, aloe vera extract",6127,Light
15796,BeautyPro,Radiant Glow Blush,lip gloss,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","water, hyaluronic acid, aloe vera extract, niacinamide, panthenol",4064,Peach
15797,LuxeSkin,PureMatte Foundation,lip gloss,"Intense color payoff with easy blendability. Soft, creamy formula suitable for all skin types.","vitamin e, silica, tocopherol, cetyl alcohol, titanium dioxide",3887,Deep
15798,Glamora,SilkySmooth Mascara,lip gloss,High coverage and lightweight feel. Buildable coverage and comfortable wear all day.,"hyaluronic acid, mica, shea butter, vitamin e, water",7140,3
15799,ColorMuse,SoftBlend Eyeshadow,lip gloss,Buildable coverage and comfortable wear all day. Moisturizing texture with natural finish.,"glycerin, iron oxides, titanium dioxide, hyaluronic acid, tocopherol",1761,Medium
15800,SkinTone,HydraWear Concealer,lip gloss,High coverage and lightweight feel. Intense color payoff with easy blendability.,"cetyl alcohol, vitamin e, water, panthenol, dimethicone",2324,Light
15801,FaceCraft,ShineLess Powder,lip gloss,Matte effect that lasts all day. High coverage and lightweight feel.,"glycerin, hyaluronic acid, tocopherol, cetearyl alcohol, titanium dioxide",4758,5
15802,AuraBeauty,CloudTint Cream Blush,lip gloss,Infused with nourishing ingredients for radiant look. Moisturizing texture with natural finish.,"niacinamide, aloe vera extract, shea butter, tocopherol, cetearyl alcohol",7024,Pink
15803,ProLuxe,LashLift Mascara,lip gloss,Matte effect that lasts all day. Buildable coverage and comfortable wear all day.,"shea butter, silica, mica, tocopherol, hyaluronic acid",6373,3
15804,MakeUpArt,NudeBloom Lip Gloss,lip gloss,Matte effect that lasts all day. Moisturizing texture with natural finish.,"shea butter, iron oxides, panthenol, tocopherol, vitamin e",2400,Pink
15805,Cosmetica,Velvet Touch Lipstick,lip gloss,Matte effect that lasts all day. Buildable coverage and comfortable wear all day.,"silica, cetearyl alcohol, cetyl alcohol, hyaluronic acid, iron oxides",2965,Deep
15806,BeautyPro,Radiant Glow Blush,lip gloss,"Matte effect that lasts all day. Soft, creamy formula suitable for all skin types.","panthenol, dimethicone, titanium dioxide, niacinamide, cetearyl alcohol",3432,2
15807,LuxeSkin,PureMatte Foundation,lip gloss,"Intense color payoff with easy blendability. Soft, creamy formula suitable for all skin types.","dimethicone, panthenol, hyaluronic acid, cetyl alcohol, mica",2780,4
15808,Glamora,SilkySmooth Mascara,lip gloss,Long-lasting formula with smooth application. Infused with nourishing ingredients for radiant look.,"cetyl alcohol, vitamin e, glycerin, mica, tocopherol",847,Beige
15809,ColorMuse,SoftBlend Eyeshadow,lip gloss,Intense color payoff with easy blendability. Infused with nourishing ingredients for radiant look.,"aloe vera extract, shea butter, mica, cetyl alcohol, iron oxides",3679,Beige
15810,SkinTone,HydraWear Concealer,lip gloss,Buildable coverage and comfortable wear all day. Infused with nourishing ingredients for radiant look.,"glycerin, aloe vera extract, hyaluronic acid, vitamin e, titanium dioxide",6013,Peach
15811,FaceCraft,ShineLess Powder,lip gloss,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","hyaluronic acid, water, silica, tocopherol, titanium dioxide",2014,2
